Ensembl_Gene	Common_Gene	Source	Nucleus_log2FC	Nucleolus_log2FC	Lamina_log2FC	Nuclear_Pore_log2FC	Cytosol_log2FC	ERM_log2FC	OMM_log2FC	ER_Lumen_log2FC	Nucleus_Orphan	Nucleolus_Orphan	Lamina_Orphan	Nuclear_pore_Orphan	Cytosol_Orphan	ERM_Orphan	OMM_Orphan	Nucleus_Deorphaned	Cytosol_Deorphaned
ENSG00000196810	CTBP1-AS2	Atlas_Analysis	0.448959771	1.249307461	0.614465967	-0.330576634	0.570379705	0.156918645	0.162700235	0.610512491	0	1	0	0	0	0	0	0	0
ENSG00000196821	C6orf106	Atlas_Analysis	-0.072859577	-0.396245096	-0.154067829	-0.269175649	0.930619754	0.685482428	0.510047356	-0.117753714	0	0	0	0	0	0	0	0	0
ENSG00000196865	NHLRC2	Atlas_Analysis	1.282281941	1.379311016	1.845227008	-0.347087558	0.593727278	0.882267331	0.597626793	0.013019288	0	0	0	0	0	0	0	0	0
ENSG00000196911	KPNA5	Atlas_Analysis	0.485285366	0.998405229	0.447404327	-0.264307724	-0.389139666	0.128452965	-0.513698241	-0.239597378	0	0	0	0	0	0	0	0	0
ENSG00000196922	ZNF252P	Atlas_Analysis	0.166392662	1.169905667	0.506615273	-0.185682631	0.265371979	0.327667065	0.032660068	-0.331520733	0	1	0	0	0	0	0	0	0
ENSG00000196923	PDLIM7	Atlas_Analysis	0.955362792	0.049967253	0.221988727	0.078734138	-0.361744971	-1.245327498	-1.063115505	0.346484805	1	0	0	0	0	0	0	0	0
ENSG00000196950	SLC39A10	Atlas_Analysis	-0.587597251	-0.201952832	-0.549093799	-0.308445037	-0.012241163	2.428638393	1.868834203	-0.148096766	0	0	0	0	0	0	0	0	0
ENSG00000197020	ZNF100	Atlas_Analysis	0.666144867	1.78348596	0.435704423	0.428834391	-0.240880823	0.427394809	-0.329330638	-0.205630849	0	1	0	0	0	0	0	0	0
ENSG00000197024	ZNF398	Atlas_Analysis	1.001029407	0.577376563	1.401646833	-0.389970532	0.134521835	0.278902706	-0.111890471	-0.029638586	0	0	0	0	0	0	0	0	0
ENSG00000197045	GMFB	Atlas_Analysis	-0.235816771	-0.357273686	-0.266573373	-0.38888303	-0.535182484	0.761023527	-0.339356149	-0.147638647	0	0	0	0	0	1	0	0	0
ENSG00000197056	ZMYM1	Atlas_Analysis	0.531668946	1.287389515	0.882596836	0.708397626	-0.219852801	0.917238903	-0.269894067	0.298103257	0	1	0	0	0	1	0	0	0
ENSG00000197063	MAFG	Atlas_Analysis	2.060944692	0.950323034	1.999363371	1.064905652	0.362868819	0.183765563	0.322201995	0.299372473	0	0	0	0	0	0	0	0	0
ENSG00000197070	ARRDC1	Atlas_Analysis	1.298255213	0.894132361	0.411238936	0.737048098	-0.753202815	-1.102905921	-1.527579059	0.33360022	0	0	0	0	0	0	0	0	0
ENSG00000197077	KIAA1671	Atlas_Analysis	0.258979917	1.096639755	0.74208063	0.31922782	0.690698638	0.848816137	0.54714873	-0.035775436	0	1	0	0	0	0	0	0	0
ENSG00000197081	IGF2R	Atlas_Analysis	-0.445044246	0.062377129	-0.242644196	-0.071289324	-0.256231191	1.489178629	1.692645593	0.003693044	0	0	0	0	0	0	0	0	0
ENSG00000197119	SLC25A29	Atlas_Analysis	1.110830179	0.253115262	1.934229287	1.0793268	0.533779516	0.192777438	0.318111456	0.746452078	0	0	1	0	0	0	0	0	0
ENSG00000197121	PGAP1	Atlas_Analysis	0.977620924	0.994851986	1.318910274	-1.208621893	-0.433202362	1.422295994	1.025638123	-0.135616363	0	0	0	0	0	0	0	0	0
ENSG00000197122	SRC	Atlas_Analysis	0.333759646	-0.343470922	-0.506090786	0.546281397	0.953044457	0.52715453	0.292604709	0.244236167	0	0	0	0	0	0	0	0	0
ENSG00000197136	PCNXL3	Atlas_Analysis	0.64474686	0.146238056	0.054271844	0.663289391	-0.129163208	1.117845801	0.611524304	0.409931023	0	0	0	0	0	0	0	0	0
ENSG00000197147	LRRC8B	Atlas_Analysis	0.379898694	0.756774426	0.238869559	-0.516240786	0.351718761	1.737076714	0.840493331	0.045978552	0	0	0	0	0	0	0	0	0
ENSG00000197150	ABCB8	Atlas_Analysis	0.913030339	0.313652753	0.523183972	0.995815507	-0.290085492	0.115191959	1.676149246	0.463147095	0	0	0	0	0	0	1	0	0
ENSG00000197157	SND1	Atlas_Analysis	-0.608537385	-0.085978106	-0.850999658	0.046456389	-0.11091582	-0.097649311	1.084904985	0.064202571	0	0	0	0	0	0	1	0	0
ENSG00000197217	ENTPD4	Atlas_Analysis	0.865344469	1.202407018	1.061627248	-0.111203651	0.229266988	1.957981268	1.478336352	0.104189011	0	0	0	0	0	0	0	0	0
ENSG00000197256	KANK2	Atlas_Analysis	-0.408098065	0.282428574	-0.796264704	0.385840452	0.808824017	1.113261656	0.283535367	0.164813157	0	0	0	0	0	0	0	0	0
ENSG00000197291	NA	ERM_Analysis	1.165876761	2.620303441	1.412000463	1.202370779	0.620966382	2.130263963	0.636413165	0.286168366	0	0	0	0	0	1	0	0	0
ENSG00000197296	FITM2	Atlas_Analysis	-0.134556918	0.607093251	0.53632525	-0.417365151	0.130239974	2.485276331	1.932803222	-0.154596179	0	0	0	0	0	1	1	0	0
ENSG00000197312	DDI2	Atlas_Analysis	0.520560649	0.556294883	0.868395351	0.021024914	0.688424692	0.979838252	0.428912066	-0.016403862	0	0	0	0	0	0	0	0	0
ENSG00000197323	TRIM33	Atlas_Analysis	0.564595774	0.95998041	0.758548745	-0.371986655	0.210103676	0.512098969	-0.079087676	-0.153803847	0	0	0	0	0	0	0	0	0
ENSG00000197324	LRP10	Atlas_Analysis	-0.520282063	-0.686950419	-0.305483067	0.352459713	-0.001568832	0.796187251	1.536236483	0.301933441	0	0	0	0	0	0	0	0	0
ENSG00000197343	ZNF655	Atlas_Analysis	1.20769559	1.359804334	1.292336944	0.110580071	0.039688198	0.996668315	-0.10695798	0.033384647	0	0	0	0	0	1	0	0	0
ENSG00000197375	SLC22A5	Atlas_Analysis	1.055818309	-0.327161087	1.527938124	0.225995497	-0.562353249	0.908198007	0.886635204	0.272316313	0	0	0	0	0	0	0	0	0
ENSG00000197381	ADARB1	Atlas_Analysis	1.710409304	1.187672057	1.565214415	0.723421234	0.275034018	0.164803565	-0.037768875	0.0386949	0	0	0	0	0	0	0	0	0
ENSG00000197444	OGDHL	Atlas_Analysis	1.407011188	0.517905017	1.326820202	0.601621074	-0.156014467	-2.589591637	-0.608999384	0.211924405	1	0	0	0	0	0	0	1	0
ENSG00000197457	STMN3	Atlas_Analysis	-0.133453204	-0.580217499	-0.510194211	0.494751818	0.897526392	-0.242513859	-0.059278718	0.259529194	0	0	0	0	0	0	0	0	0
ENSG00000197555	SIPA1L1	Atlas_Analysis	0.042361596	-0.327262461	0.021999323	0.704761584	0.350384305	0.785913065	0.473173158	-0.020120986	0	0	0	0	0	0	0	0	0
ENSG00000197563	PIGN	Atlas_Analysis	-0.805032768	-0.224061573	-0.534554207	-0.679320818	-0.565144181	1.611404118	1.017688951	-0.288244467	0	0	0	0	0	0	0	0	0
ENSG00000197565	COL4A6	Atlas_Analysis	0.17034462	0.469097513	0.344783792	0.355867862	-0.208107666	0.007745346	1.326581199	-0.175810722	0	0	0	0	0	0	0	0	0
ENSG00000197582	GPX1P1	Atlas_Analysis	-0.619668416	-3.212247967	-1.158284681	0.900744736	-0.39562292	-1.620359148	-0.144385984	0.572356043	0	0	0	1	0	0	0	0	0
ENSG00000197586	ENTPD6	Atlas_Analysis	0.940144671	0.054633963	0.517780031	0.503552479	0.063356352	0.960744735	0.923469084	0.341482913	1	0	0	0	0	0	0	0	0
ENSG00000197594	ENPP1	Atlas_Analysis	-0.011978096	0.445788639	0.090029806	-0.007447701	-0.124181867	1.423489581	1.507740532	-0.170232554	0	0	0	0	0	0	0	0	0
ENSG00000197724	PHF2	Atlas_Analysis	0.282131123	-0.406671924	0.171317744	0.514648361	0.771037544	0.226557084	0.200535385	0.350383224	0	0	0	0	0	0	0	0	0
ENSG00000197728	RPS26	Atlas_Analysis	0.956200212	-0.335276909	0.392228593	0.183502874	-1.130413272	-1.760675852	-1.772976425	-0.201110637	0	0	0	0	0	0	0	0	0
ENSG00000197746	PSAP	Atlas_Analysis	-1.015588274	-1.15907686	-0.634036189	-0.021513499	-0.51740109	0.91129308	1.674728887	0.125748336	0	0	0	0	0	0	0	0	0
ENSG00000197757	HOXC6	Atlas_Analysis	0.948135797	-1.357310249	1.286950169	0.749221642	0.240036302	-0.22826874	-0.11697075	0.238822959	0	0	0	0	0	0	0	0	0
ENSG00000197774	EME2	Atlas_Analysis	3.032342845	1.446506263	1.688837701	1.124313214	-0.202489384	0.058727431	-0.787067291	0.779856186	0	0	0	0	0	0	0	0	0
ENSG00000197782	ZNF780A	Atlas_Analysis	0.768795095	0.595132344	1.541157026	0.280411241	0.465467494	0.896968566	0.229774829	0.095787324	0	0	1	0	0	0	0	0	0
ENSG00000197818	SLC9A8	Atlas_Analysis	1.095886222	-0.597004681	1.442193137	1.117304023	0.097461251	1.445917148	1.290088629	0.409911848	1	0	0	0	0	0	0	1	0
ENSG00000197822	OCLN	Atlas_Analysis	-0.608232688	0.054634388	-0.263127821	-0.500587296	-0.225819865	1.933528919	0.967960307	0.009238427	0	0	0	0	0	0	0	0	0
ENSG00000197858	GPAA1	Atlas_Analysis	-0.401123931	-1.346262589	-0.313020602	0.765851433	-0.791943543	-0.28027449	0.392450686	0.659555842	0	0	0	1	0	0	0	0	0
ENSG00000197912	SPG7	Atlas_Analysis	1.447787041	0.994446545	1.075298904	0.599275216	-0.10285527	-0.110422937	0.767841398	0.270370957	0	0	0	0	0	0	1	0	0
ENSG00000197930	ERO1L	Atlas_Analysis	-0.350732269	0.837388097	-0.22375096	-0.059803943	-0.039479176	1.781262374	1.457021489	-0.146336678	0	1	0	0	0	0	0	0	0
ENSG00000197961	ZNF121	Atlas_Analysis	2.220283635	2.086389651	2.610348984	0.837654406	-0.548961205	0.492329576	-0.545862098	0.035887821	1	0	0	0	0	0	0	1	0
ENSG00000197965	MPZL1	Atlas_Analysis	-0.338105398	-0.023380754	-0.300960606	-0.195770005	-0.207806107	1.670972051	1.570929305	-0.121961213	0	0	0	0	0	0	0	0	0
ENSG00000197969	VPS13A	Atlas_Analysis	1.182137534	0.950048403	1.555562567	0.511801244	0.167264269	0.681845014	0.429325935	0.283094079	0	0	0	0	0	0	0	0	0
ENSG00000197976	AKAP17A	Atlas_Analysis	1.194732351	0.491700408	1.017464518	0.625180831	0.287715837	0.140454576	-0.100253251	0.466082536	0	0	0	0	0	0	0	0	0
ENSG00000197977	ELOVL2	Atlas_Analysis	0.044307375	0.238101008	0.480073224	-0.662768321	0.06246341	1.743126513	1.300771912	-0.265931556	0	0	0	0	0	0	0	0	0
ENSG00000197989	SNHG12	Atlas_Analysis	0.68082267	-1.369201832	0.031176558	0.958164728	-1.271630596	-2.032242091	-0.992697334	0.352187661	0	0	0	0	0	0	0	0	0
ENSG00000198000	NOL8	Atlas_Analysis	0.865859925	0.759824229	0.476880783	0.514445915	0.072700291	0.440126876	0.044140689	-0.015772713	0	0	0	0	0	0	0	0	0
ENSG00000198015	MRPL42	Atlas_Analysis	0.173042601	1.055471866	0.419961597	-0.204588655	-0.559164604	-0.282871636	-0.438521971	-0.417266033	0	1	0	0	0	0	0	0	0
ENSG00000198018	ENTPD7	Atlas_Analysis	-0.914142299	-0.361509724	-0.808160552	-0.354041992	-0.018501549	1.440184455	0.928424961	0.104891479	0	0	0	0	0	0	0	0	0
ENSG00000198040	ZNF84	Atlas_Analysis	1.161631154	0.854422608	1.471062367	-0.144250795	-0.347497195	0.75724138	-0.342014393	0.107209467	0	0	0	0	0	0	0	0	0
ENSG00000198053	SIRPA	Atlas_Analysis	0.110358753	0.370563722	0.30019523	-1.220553214	0.128302907	1.083833311	1.334361848	0.299098545	0	0	0	0	0	0	0	0	0
ENSG00000198087	CD2AP	Atlas_Analysis	0.140246895	0.648988232	0.140160132	-0.431407926	0.314310031	1.054769203	0.13601029	-0.645338143	0	0	0	0	0	0	0	0	0
ENSG00000198088	NUP62CL	Atlas_Analysis	0.212294935	1.086837893	0.510642778	-0.604498471	-0.655217347	-0.565426155	-0.849824763	0.004297146	0	1	0	0	0	0	0	0	0
ENSG00000198089	SFI1	Atlas_Analysis	1.888925508	1.520964994	1.171981504	0.80007572	-0.467073214	-2.7162514	-0.203947877	0.462141962	0	0	0	0	0	0	0	0	0
ENSG00000198105	ZNF248	Atlas_Analysis	1.005702427	0.39768952	1.498573999	0.166716275	0.061506385	0.509037896	-0.309813893	0.140196774	0	0	0	0	0	0	0	0	0
ENSG00000198146	ZNF770	Atlas_Analysis	0.351909793	0.718709333	0.61293277	-0.241838687	0.307885752	1.186219816	0.152939072	-0.323919134	0	0	0	0	0	1	0	0	0
ENSG00000198157	HMGN5	Atlas_Analysis	0.390430634	1.016395211	0.266276862	-0.536796234	-0.533032567	-1.250808648	-0.325848734	-0.626183448	0	0	0	0	0	0	0	0	0
ENSG00000198160	MIER1	Atlas_Analysis	0.298078867	0.79192931	0.480574711	0.268585689	0.636193037	1.689137037	0.755614751	-0.321915619	0	0	0	0	0	0	0	0	0
ENSG00000198162	MAN1A2	Atlas_Analysis	0.106670513	0.50183097	0.351012576	-0.326860286	0.18777218	1.947734898	1.145882421	-0.056780767	0	0	0	0	0	0	0	0	0
ENSG00000198208	RPS6KL1	Atlas_Analysis	1.904214542	0.308433519	1.677528034	-0.258014345	0.387763743	-0.298312605	-0.159646203	0.31974299	0	0	0	0	0	0	0	0	0
ENSG00000198231	DDX42	Atlas_Analysis	1.041080223	0.721971983	0.720937072	0.022244732	0.621103419	0.104965509	0.120641106	-0.039267072	0	0	0	0	0	0	0	0	0
ENSG00000198252	STYX	Atlas_Analysis	0.222141262	0.452898342	-0.304202799	-0.520898837	0.308225495	1.08037376	0.539416189	-0.289915952	0	0	0	0	0	0	0	0	0
ENSG00000198276	UCKL1	Atlas_Analysis	1.139823668	0.01383715	0.849167886	0.218236036	-0.663115371	-3.349967269	-0.372176193	0.647853881	1	0	0	0	0	0	0	0	0
ENSG00000198315	ZKSCAN8	Atlas_Analysis	1.687247003	1.565588072	2.271450436	0.304206511	0.500830861	1.052664625	0.191392616	0.172539912	0	0	0	0	0	0	0	0	0
ENSG00000198353	HOXC4	Atlas_Analysis	0.964098083	1.52576639	0.971176633	0.826692398	0.476658943	-0.160195457	0.708462651	0.51163682	0	0	0	0	0	0	0	0	0
ENSG00000198363	ASPH	Atlas_Analysis	-0.266193781	0.334116398	0.085695434	-0.078761485	-0.349040272	1.347247054	1.57883737	-0.046557614	0	0	0	0	0	1	1	0	0
ENSG00000198373	WWP2	Atlas_Analysis	-0.447553355	0.20491859	-0.687162052	-0.471887594	0.81713354	0.32968291	-0.048819957	-0.049864596	0	0	0	0	1	0	0	0	1
ENSG00000198380	GFPT1	Atlas_Analysis	0.143887919	1.380890143	0.061995802	0.175047253	0.466866903	0.803264961	0.33918161	-0.02240693	0	1	0	0	0	0	0	0	0
ENSG00000198399	ITSN2	Atlas_Analysis	-0.099996585	-0.347150922	0.015971021	-0.49742863	0.142562651	0.817243816	-0.024134365	0.070307411	0	0	0	0	0	0	0	0	0
ENSG00000198408	MGEA5	Atlas_Analysis	0.937587833	0.889285545	0.81984077	0.077557398	0.311853708	0.675656805	-0.016937238	-0.007089467	0	0	0	0	0	0	0	0	0
ENSG00000198420	FAM115A	Atlas_Analysis	-0.235992397	0.315172399	-0.288169372	-0.090550089	0.904391714	0.32556314	0.16661701	-0.22137264	0	0	0	0	0	0	0	0	0
ENSG00000198466	ZNF587	Atlas_Analysis	2.460019184	2.483086067	2.709871331	1.031470627	-0.053309549	0.153260888	-0.288605177	-0.143047603	0	0	0	0	0	0	0	0	0
ENSG00000198517	MAFK	Atlas_Analysis	2.00706937	0.592474291	1.317680056	0.559537208	0.399327377	-0.439616773	-0.022057515	0.402012126	1	0	0	0	0	0	0	1	0
ENSG00000198563	DDX39B	Atlas_Analysis	2.119045878	0.967434913	1.985292383	0.781602449	-0.811869465	-0.890011846	-0.727122062	0.283422863	0	0	0	0	0	0	0	0	0
ENSG00000198585	NUDT16	Atlas_Analysis	0.647708881	0.331377583	0.927346992	-0.761197475	0.109437845	0.003876516	0.23682315	0.079948008	0	0	0	0	0	0	0	0	0
ENSG00000198586	TLK1	Atlas_Analysis	-0.225573932	0.822328673	-0.069181981	-0.684174459	0.052465727	0.843498484	0.097353978	-0.330809401	0	1	0	0	0	0	0	0	0
ENSG00000198625	MDM4	Atlas_Analysis	2.158566028	1.814665863	2.663602707	0.598531089	-0.543954244	0.177048531	-0.045360692	-0.152817732	0	0	0	0	0	0	0	0	0
ENSG00000198642	KLHL9	Atlas_Analysis	0.085831245	0.943472567	1.144231212	-0.072183398	0.164254223	0.138794903	-0.21450242	-0.055732419	0	1	1	0	0	0	0	0	0
ENSG00000198663	C6orf89	Atlas_Analysis	0.078365817	0.179729622	0.422190002	0.111357308	0.544849092	2.343538678	1.954201169	-0.054536633	0	0	0	0	0	0	0	0	0
ENSG00000198689	SLC9A6	Atlas_Analysis	-0.39133393	-0.072968815	0.136234548	-0.057959993	-0.321096844	1.01747818	1.301292396	0.018176968	0	0	0	0	0	0	0	0	0
ENSG00000198690	FAN1	Atlas_Analysis	1.050537853	1.00321203	1.140412395	0.625128772	0.301377	1.297595073	0.657743444	0.204425115	0	0	0	0	0	1	0	0	0
ENSG00000198707	CEP290	Atlas_Analysis	0.712884515	1.255213527	1.05731731	-0.481424931	-0.185133046	-0.220592603	0.018975132	-0.768261144	0	0	0	0	0	0	0	0	0
ENSG00000198715	C1orf85	Atlas_Analysis	-0.55115934	-0.422457818	-0.451388115	0.094665027	-0.499592579	-0.966336297	0.984003426	-0.282002131	0	0	0	0	0	0	1	0	0
ENSG00000198732	SMOC1	Atlas_Analysis	-0.486449579	-0.169423114	-0.327201045	0.059371226	-0.153774116	1.27070803	1.599136543	0.18072407	0	0	0	0	0	0	0	0	0
ENSG00000198740	ZNF652	Atlas_Analysis	0.992652784	1.58075078	1.80942346	0.326826691	0.388191905	0.121642761	0.503903468	-0.28332378	1	0	1	0	0	0	0	0	0
ENSG00000198742	SMURF1	Atlas_Analysis	1.039291414	0.570366665	0.816661323	0.377650355	0.48296544	0.428181044	-0.263689647	0.02370521	0	0	0	0	0	0	0	0	0
ENSG00000198743	SLC5A3	Atlas_Analysis	0.387180303	0.432370066	1.183790682	0.095583461	-0.26103903	1.801794349	1.23156178	-0.155634281	0	0	1	0	0	0	0	0	0
ENSG00000198756	COLGALT2	Atlas_Analysis	0.679725997	0.748013528	0.852792099	0.079405457	-0.215623094	1.358298491	1.201211671	0.058909831	0	0	0	0	0	0	0	0	0
ENSG00000198792	TMEM184B	Atlas_Analysis	0.636315453	0.198710377	0.496986485	0.203435481	-0.06695435	1.03109355	0.817324434	0.384999026	0	0	0	0	0	0	0	0	0
ENSG00000198799	LRIG2	Atlas_Analysis	0.914497654	0.313062708	1.399102441	-0.677353381	-0.499282973	1.02849267	1.090511134	-0.096836841	0	0	0	0	0	0	0	0	0
ENSG00000198815	FOXJ3	Atlas_Analysis	1.037531422	0.455949855	1.192064981	0.398483423	0.506494202	0.581942531	0.002062911	-0.023302075	0	0	0	0	0	0	0	0	0
ENSG00000198826	ARHGAP11A	Atlas_Analysis	0.211247737	0.105463656	0.252264948	0.025773241	0.376062522	0.829665049	0.278764718	-0.212992327	0	0	0	0	0	0	0	0	0
ENSG00000198837	DENND4B	Atlas_Analysis	0.950424441	-0.214072488	0.572614778	0.473799722	0.128942637	-0.320257377	0.123916565	0.440262353	0	0	0	0	0	0	0	0	0
ENSG00000198858	R3HDM4	Atlas_Analysis	0.089512576	-1.327309524	-0.120974983	0.504279703	0.18393064	0.143164393	1.372490067	0.276047799	0	0	0	0	0	0	1	0	0
ENSG00000198863	RUNDC1	Atlas_Analysis	0.73207004	1.074184265	0.53082496	0.472523559	0.655816571	0.546926414	0.389118451	0.32036383	0	0	0	0	0	0	0	0	0
ENSG00000198874	TYW1	Atlas_Analysis	-0.565988855	-0.137571629	-0.434095315	0.016735338	-0.336929717	1.759353454	0.958491521	-0.183481508	0	0	0	0	0	0	0	0	0
ENSG00000198879	SFMBT2	Atlas_Analysis	1.231793844	0.840539057	1.35891288	-0.335265397	0.39572264	1.046403657	0.370936559	0.267884991	0	0	0	0	0	0	0	0	0
ENSG00000198885	ITPRIPL1	Atlas_Analysis	-0.360785848	-0.068620607	-0.420840369	0.110392354	0.37887057	1.790365006	0.793342099	0.204618399	0	0	0	0	0	0	0	0	0
ENSG00000198887	SMC5	Atlas_Analysis	0.595973362	0.006468662	0.787183034	-0.454729405	0.497682231	0.830214465	-0.192901902	-0.229139424	0	0	0	0	0	0	0	0	0
ENSG00000198911	SREBF2	Atlas_Analysis	-0.143285508	-1.38731429	-0.179558164	0.397786323	0.005413433	0.948810962	1.321433677	0.241262496	0	0	0	0	0	0	0	0	0
ENSG00000198919	DZIP3	Atlas_Analysis	0.031648862	0.988591142	0.387044806	0.227595457	0.108514187	0.70863502	0.741281686	-0.215414841	0	1	0	0	0	0	0	0	0
ENSG00000198920	KIAA0753	Atlas_Analysis	0.705656847	0.978081341	1.034659863	-0.545997828	0.219933623	0.662794122	0.198245962	-0.337749067	0	0	0	0	0	0	0	0	0
ENSG00000198925	ATG9A	Atlas_Analysis	-0.292318521	-0.369887077	-0.379339192	0.14931536	-0.256449619	1.06404352	1.086443068	0.256286267	0	0	0	0	0	0	0	0	0
ENSG00000198933	TBKBP1	Atlas_Analysis	1.57047263	1.026316252	1.663369622	1.604477803	0.147311644	-0.134877685	-0.281516901	0.203489257	0	0	0	0	0	0	0	0	0
ENSG00000198951	NAGA	Atlas_Analysis	-0.764079096	-0.254327143	-1.033232005	0.1311724	-0.096782138	0.987316798	1.226135383	0.268211299	0	0	0	0	0	0	0	0	0
ENSG00000198964	SGMS1	Atlas_Analysis	-0.192366883	0.117379206	0.341791646	-0.13360578	0.15394434	1.95898264	0.941386058	0.090035227	0	0	0	0	0	0	0	0	0
ENSG00000203667	COX20	Atlas_Analysis	1.056126545	0.894740627	1.212785394	0.683060173	-0.187518771	-0.070042042	0.063403521	0.206091632	1	0	0	0	0	0	0	0	0
ENSG00000203668	CHML	Atlas_Analysis	0.5171659	1.423846734	1.479070525	-0.211457644	0.249073354	1.090962747	0.406268768	-0.314962479	0	1	1	0	0	0	0	0	0
ENSG00000203705	TATDN3	Atlas_Analysis	-0.128029873	0.838088642	0.060483321	-1.369937605	-0.165988871	-0.904544885	-0.281392014	-0.858472228	0	1	0	0	0	0	0	0	0
ENSG00000203867	RBM20	Atlas_Analysis	1.223155949	0.521793934	1.847363119	0.291420046	0.307249891	0.107803445	0.290178838	-0.243908268	0	0	0	0	0	0	0	0	0
ENSG00000203880	PCMTD2	Atlas_Analysis	0.849349969	1.230133902	1.356633636	-0.486559674	0.162411849	-0.164546437	0.228733128	-0.427260729	1	0	0	0	0	0	0	1	0
ENSG00000203965	EFCAB7	Atlas_Analysis	0.232040491	0.850077602	0.717719159	-0.306760163	-0.857734594	-0.375761965	-0.475693758	0.100120291	0	0	0	0	0	0	0	0	0
ENSG00000203995	ZYG11A	Atlas_Analysis	1.323352953	2.127806755	1.643414569	0.053494682	0.488169583	0.755216047	0.326153942	0.160380627	0	1	0	0	0	0	0	0	0
ENSG00000204070	SYS1	Atlas_Analysis	-0.531534897	-1.596660753	-0.512837967	-0.80742875	0.108838616	1.232583281	1.188045004	-0.161027362	0	0	0	0	0	0	0	0	0
ENSG00000204104	TRAF3IP1	Atlas_Analysis	0.235957756	1.030762185	0.094016955	-0.797621286	0.340479331	0.430339208	0.103615192	-0.140738888	0	1	0	0	0	0	0	0	0
ENSG00000204138	PHACTR4	Atlas_Analysis	0.212485714	0.913715698	0.311798515	0.177825771	0.62830007	0.79580071	0.465875122	-0.148810371	0	0	0	0	0	0	0	0	0
ENSG00000204147	NA	ERM_Analysis	0.973148162	0.924540409	1.118882639	0.721157179	0.351302983	1.547017551	0.881648085	-0.185094701	0	0	0	0	0	1	0	0	0
ENSG00000204160	ZDHHC18	Atlas_Analysis	0.184813078	-0.566465436	-0.26110179	0.552707098	0.459171922	0.992532262	0.995208236	0.329063447	0	0	0	0	0	0	0	0	0
ENSG00000204178	TMEM57	Atlas_Analysis	-0.230116646	-0.609530583	-0.407870156	-0.337110734	-0.347736802	1.992809123	1.072592701	0.066884356	0	0	0	0	0	0	0	0	0
ENSG00000204186	ZDBF2	Atlas_Analysis	1.131674705	0.790907294	2.118918981	0.573160408	0.283110949	1.255005632	0.66537117	0.130864622	0	0	1	0	0	1	0	0	0
ENSG00000204217	BMPR2	Atlas_Analysis	-0.051227292	0.431570634	0.262058341	-0.534092425	0.160920808	1.714431604	1.222825476	-0.057608913	0	0	0	0	0	0	0	0	0
ENSG00000204237	OXLD1	Atlas_Analysis	0.705844379	0.934740758	1.010751862	0.1300292	-0.297615051	-1.160256013	-0.16915982	0.233984449	0	0	0	0	0	0	0	0	0
ENSG00000204316	MRPL38	Atlas_Analysis	1.550173946	0.691664339	0.400455594	0.848804643	-0.741836416	-1.150825395	-1.014965128	0.367905717	0	0	0	0	0	0	0	0	0
ENSG00000204370	SDHD	Atlas_Analysis	-0.378702888	0.90084678	-0.465227658	-0.918376664	-1.21094098	-1.599895972	-1.287007736	-0.072362156	0	1	0	0	0	0	0	0	0
ENSG00000204386	NEU1	Atlas_Analysis	-1.152641822	-1.369052248	-1.077363752	0.40496688	-0.449867489	0.445436689	1.083204913	0.185130014	0	0	0	0	0	0	0	0	0
ENSG00000204388	HSPA1B	Atlas_Analysis	-0.233302368	-0.766902398	-1.047031655	0.444425496	-0.72718275	-1.303134483	-2.096533355	0.82796873	0	0	0	0	0	0	0	0	0
ENSG00000204525	HLA-C	Atlas_Analysis	-1.24794407	-1.584665635	-0.945384416	0.090830086	-0.753169884	-0.458049416	0.904432516	0.361369142	0	0	0	0	0	0	0	0	0
ENSG00000204580	DDR1	Atlas_Analysis	-1.134736848	-1.618357733	-0.528036119	1.066482522	0.354481316	1.155063083	1.643784906	0.380537215	0	0	0	1	0	0	0	0	0
ENSG00000204592	HLA-E	Atlas_Analysis	-0.512323127	-0.28385975	-0.38149245	0.405988266	-0.296875503	0.372547457	1.296645547	0.213967344	0	0	0	0	0	0	0	0	0
ENSG00000204611	ZNF616	Atlas_Analysis	-0.286306348	1.922474678	0.08190782	-0.466170197	-0.072749155	-0.02207897	-0.722285033	-0.311902241	0	1	0	0	0	0	0	0	0
ENSG00000204650	CRHR1-IT1	Atlas_Analysis	1.160314242	0.673480217	1.435998752	0.061212774	0.122788366	0.504171022	0.47920493	-0.006124058	0	0	0	0	0	0	0	0	0
ENSG00000204681	GABBR1	Atlas_Analysis	2.164956351	1.33730108	1.713891256	0.587429836	-0.48897464	-1.119547153	0.019290135	0.803111162	0	0	0	0	0	0	0	0	0
ENSG00000204764	RANBP17	Atlas_Analysis	0.916239526	-0.866638919	1.110832256	-0.840971205	-0.338775667	-0.458599135	-0.188180707	-0.434559567	0	0	0	0	0	0	0	0	0
ENSG00000204789	ZNF204P	Atlas_Analysis	0.697475285	1.158310904	1.319983176	0.433089855	-0.555452167	0.0284495	-0.218908152	-0.157901946	0	0	0	0	0	0	0	0	0
ENSG00000204852	TCTN1	Atlas_Analysis	0.665106152	-0.001490137	0.537040835	0.573427202	-0.715487304	0.851601909	0.9853201	-0.006283021	0	0	0	0	0	0	0	0	0
ENSG00000204859	ZBTB48	Atlas_Analysis	1.650948454	1.685918308	1.209563588	0.293309814	-0.169384463	-0.235797718	-0.534692262	0.485037736	0	0	0	0	0	0	0	0	0
